id,c
8596,1
8597,1
8598,0
8599,1
8600,1
8601,0
8602,0
8603,0
8604,1
8605,0
8606,1
8607,0
8608,1
8609,0
8610,1
8611,0
8612,1
8613,0
8614,1
8615,0
8616,1
8617,1
8618,1
8619,1
8620,1
8621,1
8622,1
8623,1
8624,1
8625,0
8626,0
8627,0
8628,0
8629,1
8630,1
8631,0
8632,1
8633,0
8634,1
8635,0
8636,1
8637,0
8638,0
8639,0
8640,0
8641,1
8642,1
8643,1
8644,1
8645,1
8646,1
8647,0
8648,0
8649,0
8650,0
8651,0
8652,0
8653,1
8654,1
8655,0
8656,0
8657,0
8658,0
8659,0
8660,0
8661,0
8662,1
8663,1
8664,1
8665,0
8666,1
8667,0
8668,0
8669,1
8670,1
8671,1
8672,1
8673,1
8674,1
8675,1
8676,0
8677,0
8678,1
8679,0
8680,1
8681,1
8682,1
8683,0
8684,0
8685,0
8686,1
8687,1
8688,1
8689,0
8690,0
8691,0
8692,0
8693,1
8694,0
8695,1
8696,1
8697,1
8698,1
8699,0
8700,1
8701,1
8702,0
8703,1
8704,0
8705,1
8706,1
8707,0
8708,1
8709,0
8710,1
8711,1
8712,0
8713,0
8714,1
8715,0
8716,1
8717,0
8718,1
8719,0
8720,0
8721,1
8722,1
8723,1
8724,0
8725,1
8726,1
8727,0
8728,1
8729,1
8730,1
8731,0
8732,1
8733,0
8734,1
8735,1
8736,1
8737,1
8738,1
8739,0
8740,1
8741,1
8742,0
8743,1
8744,0
8745,1
8746,0
8747,1
8748,0
8749,0
8750,0
8751,1
8752,0
8753,1
8754,0
8755,0
8756,0
8757,0
8758,0
8759,1
8760,1
8761,0
8762,1
8763,0
8764,1
8765,1
8766,1
8767,0
8768,1
8769,1
8770,0
8771,1
8772,1
8773,1
8774,0
8775,0
8776,1
8777,0
8778,1
8779,1
8780,1
8781,0
8782,0
8783,0
8784,0
8785,1
8786,1
8787,0
8788,0
8789,0
8790,0
8791,1
8792,1
8793,1
8794,0
8795,0
8796,0
8797,1
8798,1
8799,1
8800,1
8801,0
8802,1
8803,0
8804,0
8805,1
8806,0
8807,0
8808,1
8809,1
8810,1
8811,1
8812,1
8813,1
8814,1
8815,0
8816,0
8817,1
8818,0
8819,0
8820,1
8821,0
8822,0
8823,1
8824,1
8825,0
8826,1
8827,1
8828,0
8829,1
8830,0
8831,0
8832,0
8833,0
8834,1
8835,0
8836,1
8837,0
8838,1
8839,1
8840,0
8841,0
8842,1
8843,0
8844,1
8845,1
8846,0
8847,1
8848,0
8849,0
8850,1
8851,0
8852,1
8853,0
8854,1
8855,1
8856,0
8857,0
8858,0
8859,1
8860,1
8861,0
8862,0
8863,0
8864,0
8865,1
8866,1
8867,0
8868,1
8869,0
8870,1
8871,1
8872,0
8873,0
8874,0
8875,1
8876,1
8877,1
8878,0
8879,1
8880,1
8881,1
8882,1
8883,1
8884,0
8885,0
8886,1
8887,1
8888,0
8889,0
8890,0
8891,1
8892,1
8893,1
8894,1
8895,1
8896,1
8897,1
8898,1
8899,0
8900,1
8901,0
8902,1
8903,1
8904,0
8905,1
8906,1
8907,0
8908,0
8909,0
8910,1
8911,1
8912,1
8913,1
8914,0
8915,0
8916,0
8917,0
8918,1
8919,1
8920,0
8921,1
8922,1
8923,1
8924,1
8925,1
8926,0
8927,1
8928,1
8929,0
8930,0
8931,1
8932,0
8933,0
8934,0
8935,1
8936,1
8937,1
8938,0
8939,1
8940,0
8941,0
8942,1
8943,1
8944,1
8945,0
8946,1
8947,1
8948,1
8949,0
8950,0
8951,0
8952,1
8953,0
8954,1
8955,1
8956,1
8957,1
8958,1
8959,1
8960,0
8961,1
8962,0
8963,0
8964,0
8965,1
8966,0
8967,0
8968,1
8969,1
8970,0
8971,0
8972,1
8973,0
8974,1
8975,0
8976,1
8977,1
8978,1
8979,0
8980,0
8981,1
8982,1
8983,1
8984,1
8985,0
8986,0
8987,1
8988,1
8989,0
8990,0
8991,1
8992,1
8993,0
8994,1
8995,1
8996,1
8997,0
8998,0
8999,0
9000,0
9001,0
9002,0
9003,0
9004,1
9005,1
9006,1
9007,1
9008,0
9009,0
9010,0
9011,1
9012,0
9013,0
9014,1
9015,0
9016,1
9017,0
9018,1
9019,1
9020,1
9021,1
9022,1
9023,0
9024,1
9025,0
9026,1
9027,1
9028,1
9029,1
9030,1
9031,0
9032,0
9033,0
9034,1
9035,0
9036,1
9037,1
9038,1
9039,0
9040,1
9041,1
9042,0
9043,1
9044,1
9045,1
9046,0
9047,0
9048,0
9049,0
9050,1
9051,0
9052,1
9053,0
9054,0
9055,0
9056,0
9057,1
9058,1
9059,1
9060,1
9061,1
9062,0
9063,1
9064,1
9065,1
9066,1
9067,0
9068,1
9069,1
9070,1
9071,1
9072,1
9073,0
9074,0
9075,1
9076,0
9077,0
9078,1
9079,0
9080,0
9081,0
9082,1
9083,1
9084,1
9085,1
9086,1
9087,1
9088,1
9089,0
9090,0
9091,1
9092,1
9093,0
9094,0
9095,1
9096,0
9097,0
9098,1
9099,1
9100,1
9101,1
9102,0
9103,0
9104,1
9105,0
9106,1
9107,1
9108,1
9109,1
9110,0
9111,1
9112,1
9113,1
9114,1
9115,0
9116,1
9117,0
9118,1
9119,1
9120,0
9121,1
9122,0
9123,0
9124,1
9125,1
9126,1
9127,1
9128,0
9129,0
9130,1
9131,1
9132,1
9133,0
9134,1
9135,1
9136,1
9137,0
9138,1
9139,1
9140,1
9141,0
9142,1
9143,0
9144,1
9145,1
9146,1
9147,0
9148,0
9149,0
9150,0
9151,1
9152,1
9153,1
9154,1
9155,0
9156,0
9157,1
9158,0
9159,1
9160,1
9161,1
9162,0
9163,0
9164,1
9165,0
9166,1
9167,1
9168,0
9169,1
9170,0
9171,1
9172,1
9173,1
9174,0
9175,0
9176,1
9177,0
9178,0
9179,1
9180,0
9181,0
9182,0
9183,0
9184,1
9185,1
9186,0
9187,1
9188,0
9189,1
9190,0
9191,1
9192,0
9193,0
9194,1
9195,1
9196,1
9197,0
9198,1
9199,1
9200,1
9201,1
9202,1
9203,1
9204,0
9205,1
9206,1
9207,1
9208,0
9209,1
9210,0
9211,1
9212,1
9213,0
9214,0
9215,0
9216,1
9217,0
9218,0
9219,0
9220,1
9221,1
9222,1
9223,0
9224,0
9225,1
9226,0
9227,0
9228,0
9229,1
9230,0
9231,1
9232,0
9233,1
9234,0
9235,0
9236,0
9237,1
9238,1
9239,1
9240,1
9241,1
9242,0
9243,1
9244,0
9245,1
9246,1
9247,0
9248,0
9249,1
9250,0
9251,1
9252,1
9253,1
9254,0
9255,0
9256,0
9257,0
9258,1
9259,0
9260,1
9261,0
9262,0
9263,0
9264,1
9265,1
9266,1
9267,0
9268,1
9269,1
9270,1
9271,0
9272,1
9273,0
9274,1
9275,0
9276,1
9277,0
9278,0
9279,0
9280,0
9281,1
9282,0
9283,1
9284,0
9285,1
9286,0
9287,0
9288,0
9289,0
9290,1
9291,0
9292,0
9293,0
9294,1
9295,0
9296,1
9297,0
9298,1
9299,1
9300,1
9301,0
9302,1
9303,1
9304,0
9305,1
9306,0
9307,1
9308,0
9309,1
9310,0
9311,0
9312,1
9313,1
9314,1
9315,0
9316,1
9317,0
9318,1
9319,1
9320,0
9321,0
9322,1
9323,1
9324,1
9325,1
9326,1
9327,0
9328,0
9329,1
9330,1
9331,0
9332,0
9333,0
9334,1
9335,1
9336,1
9337,1
9338,1
9339,0
9340,1
9341,0
9342,1
9343,1
9344,1
9345,0
9346,0
9347,0
9348,1
9349,0
9350,1
9351,1
9352,0
9353,0
9354,0
9355,0
9356,0
9357,1
9358,0
9359,1
9360,1
9361,1
9362,0
9363,0
9364,0
9365,1
9366,0
9367,0
9368,1
9369,1
9370,0
9371,1
9372,0
9373,0
9374,1
9375,1
9376,0
9377,0
9378,1
9379,1
9380,1
9381,1
9382,1
9383,1
9384,0
9385,1
9386,0
9387,0
9388,0
9389,0
9390,0
9391,1
9392,0
9393,0
9394,1
9395,1
9396,0
9397,1
9398,1
9399,0
9400,1
9401,1
9402,0
9403,0
9404,1
9405,1
9406,0
9407,1
9408,0
9409,0
9410,1
9411,0
9412,1
9413,0
9414,1
9415,0
9416,0
9417,0
9418,1
9419,0
9420,0
9421,0
9422,1
9423,1
9424,0
9425,1
9426,0
9427,0
9428,1
9429,1
9430,0
9431,0
9432,0
9433,1
9434,0
9435,0
9436,0
9437,1
9438,1
9439,0
9440,0
9441,1
9442,0
9443,0
9444,1
9445,1
9446,0
9447,0
9448,0
9449,0
9450,1
9451,0
9452,1
9453,1
9454,0
9455,0
9456,0
9457,0
9458,1
9459,0
9460,1
9461,1
9462,1
9463,0
9464,1
9465,1
9466,0
9467,0
9468,1
9469,0
9470,1
9471,0
9472,1
9473,0
9474,0
9475,0
9476,0
9477,0
9478,0
9479,0
9480,0
9481,1
9482,0
9483,1
9484,1
9485,1
9486,0
9487,1
9488,0
9489,0
9490,0
9491,0
9492,0
9493,1
9494,0
9495,0
9496,1
9497,0
9498,1
9499,1
9500,0
9501,0
9502,0
9503,1
9504,1
9505,0
9506,0
9507,0
9508,0
9509,1
9510,0
9511,0
9512,0
9513,0
9514,1
9515,1
9516,1
9517,0
9518,0
9519,0
9520,0
9521,1
9522,1
9523,0
9524,0
9525,1
9526,0
9527,1
9528,1
9529,1
9530,0
9531,0
9532,1
9533,0
9534,1
9535,1
9536,0
9537,1
9538,0
9539,1
9540,1
9541,1
9542,0
9543,0
9544,1
9545,1
9546,0
9547,0
9548,0
9549,1
9550,1
9551,1
9552,1
9553,0
9554,0
9555,1
9556,0
9557,0
9558,0
9559,1
9560,0
9561,0
9562,1
9563,0
9564,0
9565,1
9566,1
9567,0
9568,1
9569,1
9570,1
9571,0
9572,0
9573,0
9574,0
9575,0
9576,1
9577,1
9578,1
9579,1
9580,1
9581,0
9582,1
9583,0
9584,0
9585,1
9586,1
9587,1
9588,0
9589,0
9590,1
9591,0
9592,0
9593,1
9594,0
9595,1
9596,1
9597,1
9598,0
9599,0
9600,0
9601,0
9602,0
9603,0
9604,1
9605,0
9606,0
9607,0
9608,0
9609,1
9610,1
9611,1
9612,0
9613,1
9614,0
9615,1
9616,0
9617,1
9618,1
9619,0
9620,1
9621,1
9622,0
9623,1
9624,1
9625,1
9626,0
9627,1
9628,0
9629,0
9630,1
9631,1
9632,1
9633,1
9634,0
9635,1
9636,0
9637,1
9638,0
9639,1
9640,0
9641,0
9642,0
9643,0
9644,1
9645,0
9646,1
9647,1
9648,0
9649,0
9650,1
9651,1
9652,0
9653,1
9654,0
9655,1
9656,0
9657,0
9658,1
9659,1
9660,0
9661,0
9662,0
9663,0
9664,1
9665,0
9666,0
9667,0
9668,0
9669,1
9670,1
9671,0
9672,1
9673,0
9674,0
9675,0
9676,1
9677,0
9678,0
9679,1
9680,1
9681,1
9682,1
9683,1
9684,0
9685,0
9686,0
9687,1
9688,0
9689,0
9690,1
9691,0
9692,0
9693,1
9694,0
9695,0
9696,1
9697,0
9698,0
9699,1
9700,0
9701,1
9702,0
9703,1
9704,0
9705,0
9706,1
9707,0
9708,0
9709,0
9710,1
9711,0
9712,1
9713,1
9714,0
9715,1
9716,0
9717,0
9718,0
9719,1
9720,1
9721,0
9722,1
9723,0
9724,0
9725,0
9726,1
9727,0
9728,1
9729,1
9730,1
9731,1
9732,1
9733,1
9734,1
9735,0
9736,0
9737,0
9738,1
9739,1
9740,1
9741,1
9742,1
9743,0
9744,1
9745,1
9746,0
9747,0
9748,0
9749,1
9750,0
9751,1
9752,1
9753,0
9754,0
9755,0
9756,0
9757,1
9758,1
9759,0
9760,0
9761,0
9762,1
9763,0
9764,0
9765,0
9766,0
9767,0
9768,1
9769,0
9770,1
9771,1
9772,0
9773,0
9774,0
9775,0
9776,1
9777,1
9778,0
9779,1
9780,1
9781,0
9782,1
9783,1
9784,1
9785,1
9786,1
9787,0
9788,0
9789,1
9790,1
9791,0
9792,1
9793,0
9794,1
9795,1
9796,0
9797,0
9798,1
9799,1
9800,0
9801,0
9802,0
9803,1
9804,1
9805,0
9806,1
9807,0
9808,1
9809,0
9810,0
9811,0
9812,0
9813,0
9814,1
9815,1
9816,1
9817,0
9818,1
9819,0
9820,1
9821,0
9822,1
9823,1
9824,1
9825,0
9826,1
9827,1
9828,0
9829,0
9830,0
9831,1
9832,0
9833,1
9834,1
9835,0
9836,1
9837,1
9838,0
9839,0
9840,0
9841,0
9842,0
9843,0
9844,0
9845,1
9846,1
9847,1
9848,0
9849,1
9850,0
9851,1
9852,0
9853,0
9854,1
9855,1
9856,0
9857,0
9858,0
9859,0
9860,1
9861,1
9862,0
9863,1
9864,1
9865,0
9866,0
9867,0
9868,0
9869,1
9870,1
9871,0
9872,1
9873,1
9874,1
9875,0
9876,0
9877,0
9878,0
9879,1
9880,1
9881,0
9882,1
9883,0
9884,0
9885,1
9886,0
9887,1
9888,1
9889,1
9890,1
9891,0
9892,1
9893,1
9894,1
9895,1
9896,0
9897,1
9898,0
9899,1
9900,0
9901,0
9902,1
9903,0
9904,0
9905,1
9906,0
9907,0
9908,0
9909,0
9910,0
9911,1
9912,0
9913,1
9914,0
9915,1
9916,0
9917,0
9918,0
9919,1
9920,0
9921,1
9922,0
9923,0
9924,1
9925,0
9926,1
9927,0
9928,0
9929,0
9930,1
9931,0
9932,1
9933,1
9934,0
9935,1
9936,0
9937,1
9938,1
9939,0
9940,1
9941,0
9942,1
9943,1
9944,1
9945,1
9946,1
9947,0
9948,1
9949,1
9950,0
9951,0
9952,0
9953,1
9954,1
9955,0
9956,0
9957,1
9958,1
9959,1
9960,1
9961,1
9962,1
9963,0
9964,0
9965,0
9966,0
9967,0
9968,1
9969,0
9970,0
9971,0
9972,0
9973,1
9974,0
9975,1
9976,0
9977,1
9978,1
9979,0
9980,1
9981,1
9982,1
9983,1
9984,0
9985,1
9986,1
9987,0
9988,0
9989,1
9990,1
9991,0
9992,1
9993,1
9994,1
9995,0
9996,0
9997,1
9998,0
9999,1
10000,1
10001,0
10002,1
10003,1
10004,0
10005,1
10006,0
10007,1
10008,0
10009,1
10010,1
10011,0
10012,0
10013,1
10014,1
10015,1
10016,0
10017,0
10018,1
10019,1
10020,0
10021,1
10022,0
10023,1
10024,1
10025,0
10026,0
10027,1
10028,0
10029,0
10030,0
10031,1
10032,1
10033,1
10034,1
10035,1
10036,0
10037,0
10038,0
10039,1
10040,0
10041,0
10042,0
10043,0
10044,0
10045,1
10046,0
10047,0
10048,1
10049,1
10050,0
10051,0
10052,1
10053,1
10054,0
10055,0
10056,1
10057,0
10058,0
10059,0
10060,0
10061,1
10062,0
10063,1
10064,0
10065,0
10066,0
10067,1
10068,0
10069,1
10070,0
10071,0
10072,1
10073,1
10074,1
10075,1
10076,1
10077,1
10078,0
10079,1
10080,0
10081,1
10082,0
10083,1
10084,0
10085,1
10086,1
10087,1
10088,0
10089,1
10090,1
10091,1
10092,1
10093,0
10094,1
10095,1
10096,1
10097,1
10098,1
10099,0
10100,0
10101,0
10102,0
10103,0
10104,1
10105,0
10106,0
10107,1
10108,0
10109,1
10110,1
10111,1
10112,0
10113,1
10114,0
10115,0
10116,0
10117,0
10118,0
10119,1
10120,0
10121,1
10122,1
10123,0
10124,1
10125,1
10126,0
10127,1
10128,0
10129,0
10130,0
10131,0
10132,1
10133,1
10134,0
10135,0
10136,1
10137,0
10138,0
10139,1
10140,0
10141,0
10142,0
10143,0
10144,0
10145,1
10146,1
10147,1
10148,1
10149,0
10150,1
10151,0
10152,0
10153,0
10154,1
10155,1
10156,0
10157,1
10158,0
10159,0
10160,0
10161,0
10162,1
10163,0
10164,0
10165,0
10166,0
10167,1
10168,0
10169,1
10170,0
10171,0
10172,1
10173,1
10174,0
10175,1
10176,1
10177,1
10178,1
10179,1
10180,0
10181,0
10182,1
10183,0
10184,0
10185,0
10186,1
10187,0
10188,0
10189,1
10190,0
10191,1
10192,0
10193,0
10194,0
10195,0
10196,1
10197,0
10198,1
10199,0
10200,1
10201,1
10202,0
10203,0
10204,0
10205,1
10206,1
10207,0
10208,0
10209,1
10210,1
10211,1
10212,1
10213,0
10214,0
10215,1
10216,1
10217,1
10218,0
10219,0
10220,0
10221,1
10222,0
10223,1
10224,0
10225,0
10226,0
10227,0
10228,0
10229,0
10230,0
10231,0
10232,1
10233,1
10234,1
10235,1
10236,0
10237,0
10238,0
10239,0
10240,1
10241,0
10242,0
10243,1
10244,0
10245,1
10246,1
10247,0
10248,1
10249,1
10250,0
10251,0
10252,0
10253,1
10254,1
10255,1
10256,1
10257,0
10258,0
10259,1
10260,1
10261,0
10262,1
10263,0
10264,0
10265,0
10266,0
10267,1
10268,0
10269,1
10270,0
10271,0
10272,1
10273,0
10274,0
10275,1
10276,0
10277,0
10278,0
10279,0
10280,1
10281,0
10282,0
10283,0
10284,1
10285,0
10286,1
10287,1
10288,1
10289,1
10290,0
10291,1
10292,1
10293,1
10294,0
10295,0
10296,0
10297,0
10298,0
10299,0
10300,1
10301,0
10302,0
10303,1
10304,1
10305,0
10306,1
10307,0
10308,1
10309,1
10310,1
10311,1
10312,1
10313,1
10314,0
10315,0
10316,1
10317,1
10318,1
10319,1
10320,1
10321,0
10322,1
10323,1
10324,0
10325,1
10326,0
10327,1
10328,1
10329,1
10330,0
10331,1
10332,1
10333,1
10334,0
10335,1
10336,0
10337,1
10338,0
10339,0
10340,0
10341,0
10342,1
10343,0
10344,1
10345,1
10346,0
10347,1
10348,1
10349,0
10350,0
10351,0
10352,0
10353,0
10354,0
10355,1
10356,1
10357,0
10358,1
10359,1
10360,0
10361,0
10362,1
10363,1
10364,0
10365,1
10366,1
10367,1
10368,1
10369,0
10370,1
10371,1
10372,1
10373,1
10374,0
10375,1
10376,0
10377,0
10378,1
10379,0
10380,0
10381,1
10382,0
10383,1
10384,1
10385,1
10386,0
10387,1
10388,0
10389,1
10390,0
10391,1
10392,1
10393,1
10394,1
10395,0
10396,0
10397,0
10398,1
10399,1
10400,0
10401,1
10402,1
10403,0
10404,0
10405,0
10406,0
10407,1
10408,0
10409,1
10410,1
10411,0
10412,1
10413,1
10414,0
10415,1
10416,1
10417,1
10418,0
10419,0
10420,0
10421,0
10422,1
10423,0
10424,0
10425,0
10426,0
10427,0
10428,1
10429,0
10430,1
10431,0
10432,1
10433,0
10434,1
10435,0
10436,1
10437,0
10438,1
10439,1
10440,1
10441,1
10442,0
10443,0
10444,1
10445,0
10446,1
10447,1
10448,0
10449,0
10450,1
10451,1
10452,0
10453,0
10454,0
10455,1
10456,0
10457,0
10458,0
10459,0
10460,0
10461,0
10462,0
10463,0
10464,1
10465,1
10466,0
10467,1
10468,0
10469,0
10470,0
10471,1
10472,0
10473,1
10474,0
10475,1
10476,1
10477,1
10478,1
10479,0
10480,1
10481,1
10482,0
10483,1
10484,1
10485,0
10486,0
10487,1
10488,1
10489,0
10490,1
10491,1
10492,1
10493,0
10494,1
10495,1
10496,1
10497,1
10498,1
10499,0
10500,0
10501,0
10502,0
10503,0
10504,0
10505,1
10506,1
10507,0
10508,1
10509,1
10510,1
10511,0
10512,1
10513,1
10514,0
10515,1
10516,1
10517,0
10518,0
10519,0
10520,0
10521,1
10522,1
10523,1
10524,0
10525,1
10526,0
10527,1
10528,1
10529,1
10530,1
10531,0
10532,0
10533,0
10534,0
10535,0
10536,0
10537,0
10538,1
10539,0
10540,1
10541,0
10542,0
10543,1
10544,1
10545,0
10546,0
10547,1
10548,0
10549,0
10550,1
10551,1
10552,0
10553,1
10554,0
10555,0
10556,0
10557,1
10558,1
10559,1
10560,1
10561,1
10562,1
10563,0
10564,0
10565,0
10566,0
10567,1
10568,1
10569,1
10570,0
10571,1
10572,0
10573,1
10574,0
10575,1
10576,0
10577,0
10578,0
10579,0
10580,0
10581,0
10582,0
10583,1
10584,1
10585,1
10586,0
10587,0
10588,0
10589,0
10590,1
10591,1
10592,1
10593,1
10594,1
10595,1
10596,0
10597,0
10598,0
10599,0
10600,0
10601,0
10602,1
10603,0
10604,1
10605,0
10606,1
10607,1
10608,0
10609,1
10610,1
10611,1
10612,0
10613,1
10614,1
10615,1
10616,0
10617,0
10618,1
10619,1
10620,1
10621,1
10622,0
10623,1
10624,0
10625,1
10626,1
10627,1
10628,0
10629,1
10630,0
10631,1
10632,1
10633,0
10634,0
10635,1
10636,0
10637,0
10638,1
10639,1
10640,0
10641,1
10642,1
10643,1
10644,0
10645,1
10646,0
10647,0
10648,1
10649,0
10650,0
10651,1
10652,0
10653,1
10654,0
10655,0
10656,0
10657,1
10658,1
10659,1
10660,1
10661,0
10662,0
10663,0
10664,1
10665,0
10666,1
10667,1
10668,1
10669,0
10670,0
10671,0
10672,0
10673,0
10674,0
10675,0
10676,0
10677,1
10678,0
10679,0
10680,0
10681,1
10682,0
10683,0
10684,0
10685,0
10686,1
10687,1
10688,1
10689,0
10690,1
10691,1
10692,1
10693,0
10694,1
10695,0
10696,0
10697,1
10698,0
10699,0
10700,1
10701,1
10702,0
10703,1
10704,1
10705,1
10706,0
10707,0
10708,0
10709,1
10710,0
10711,0
10712,0
10713,0
10714,0
10715,0
10716,1
10717,0
10718,1
10719,0
10720,1
10721,1
10722,0
10723,1
10724,1
10725,1
10726,0
10727,1
10728,0
10729,1
10730,0
10731,0
10732,0
10733,0
10734,1
10735,1
10736,0
10737,0
10738,0
10739,1
10740,1
10741,1
10742,0
10743,1
10744,1
10745,0
10746,0
10747,1
10748,1
10749,1
10750,0
10751,1
10752,1
10753,0
10754,0
10755,0
10756,1
10757,1
10758,0
10759,0
10760,0
10761,0
10762,1
10763,0
10764,0
10765,1
10766,1
10767,1
10768,1
10769,1
10770,1
10771,1
10772,1
10773,1
10774,0
10775,1
10776,1
10777,1
10778,1
10779,0
10780,0
10781,1
10782,0
10783,0
10784,1
10785,0
10786,1
10787,0
10788,0
10789,0
10790,1
10791,0
10792,1
10793,1
10794,1
10795,0
10796,0
10797,1
10798,1
10799,1
10800,0
10801,0
10802,0
10803,1
10804,1
10805,0
10806,0
10807,1
10808,0
10809,1
10810,1
10811,1
10812,1
10813,1
10814,1
10815,1
10816,1
10817,0
10818,0
10819,1
10820,1
10821,0
10822,0
10823,0
10824,0
10825,0
10826,1
10827,1
10828,0
10829,1
10830,1
10831,0
10832,1
10833,0
10834,0
10835,0
10836,0
10837,1
10838,1
10839,1
10840,1
10841,1
10842,1
10843,0
10844,0
10845,1
10846,1
10847,0
10848,0
10849,1
10850,1
10851,1
10852,0
10853,1
10854,1
10855,1
10856,0
10857,0
10858,1
10859,0
10860,0
10861,1
10862,0
10863,0
10864,1
10865,1
10866,1
10867,0
10868,1
10869,0
10870,0
10871,0
10872,0
10873,0
10874,0
10875,0
10876,0
10877,0
10878,1
10879,0
10880,1
10881,0
10882,0
10883,0
10884,0
10885,0
10886,1
10887,1
10888,1
10889,1
10890,1
10891,0
10892,0
10893,1
10894,0
10895,1
10896,1
10897,1
10898,0
10899,0
10900,1
10901,0
10902,1
10903,0
10904,0
10905,0
10906,0
10907,0
10908,0
10909,0
10910,0
10911,1
10912,1
10913,0
10914,0
10915,0
10916,1
10917,0
10918,0
10919,1
10920,0
10921,1
10922,0
10923,0
10924,1
10925,1
10926,1
10927,1
10928,0
10929,1
10930,0
10931,0
10932,1
10933,0
10934,0
10935,1
10936,1
10937,1
10938,0
10939,1
10940,0
10941,0
10942,0
10943,0
10944,0
10945,1
10946,0
10947,0
10948,0
10949,0
10950,0
10951,0
10952,1
10953,0
10954,1
10955,0
10956,0
10957,1
10958,1
10959,1
10960,0
10961,0
10962,0
10963,0
10964,0
10965,1
10966,1
10967,0
10968,1
10969,1
10970,0
10971,0
10972,1
10973,0
10974,0
10975,0
10976,0
10977,1
10978,0
10979,1
10980,1
10981,1
10982,0
10983,1
10984,0
10985,0
10986,1
10987,0
10988,1
10989,0
10990,1
10991,1
10992,1
10993,0
10994,0
10995,1
10996,0
10997,1
10998,0
10999,0
11000,0
11001,0
11002,1
11003,1
11004,1
11005,0
11006,0
11007,0
11008,1
11009,0
11010,0
11011,1
11012,1
11013,0
11014,1
11015,0
11016,1
11017,0
11018,1
11019,1
11020,1
11021,0
11022,1
11023,0
11024,1
11025,1
11026,1
11027,0
11028,1
11029,0
11030,1
11031,0
11032,0
11033,1
11034,0
11035,1
11036,1
11037,1
11038,0
11039,0
11040,1
11041,0
11042,1
11043,0
11044,0
11045,1
11046,0
11047,0
11048,1
11049,1
11050,1
11051,0
11052,0
11053,0
11054,0
11055,1
11056,0
11057,1
11058,1
11059,1
11060,1
11061,0
11062,0
11063,1
11064,1
11065,0
11066,0
11067,1
11068,0
11069,0
11070,1
11071,1
11072,1
11073,1
11074,0
11075,1
11076,1
11077,1
11078,0
11079,1
11080,0
11081,1
11082,1
11083,0
11084,0
11085,0
11086,0
11087,0
11088,1
11089,0
11090,1
11091,1
11092,1
11093,0
11094,0
11095,1
11096,0
11097,0
11098,1
11099,1
11100,1
11101,1
11102,0
11103,1
11104,1
11105,1
11106,0
11107,1
11108,0
11109,1
11110,1
11111,0
11112,1
11113,1
11114,1
11115,0
11116,0
11117,0
11118,0
11119,1
11120,0
11121,1
11122,1
11123,1
11124,1
11125,0
11126,0
11127,1
11128,0
11129,0
11130,0
11131,0
11132,0
11133,1
11134,0
11135,0
11136,0
11137,0
11138,1
11139,0
11140,0
11141,0
11142,0
11143,0
11144,0
11145,1
11146,1
11147,1
11148,0
11149,0
11150,0
11151,1
11152,1
11153,0
11154,1
11155,1
11156,0
11157,0
11158,1
11159,1
11160,0
11161,1
11162,0
11163,1
11164,0
11165,0
11166,0
11167,1
11168,0
11169,1
11170,1
11171,1
11172,0
11173,0
11174,1
11175,1
11176,0
11177,1
11178,1
11179,1
11180,1
11181,0
11182,1
11183,0
11184,1
11185,1
11186,0
11187,0
11188,0
11189,0
11190,1
11191,0
11192,1
11193,1
11194,1
11195,0
11196,0
11197,1
11198,1
11199,0
11200,0
11201,0
11202,0
11203,1
11204,0
11205,0
11206,0
11207,0
11208,1
11209,0
11210,0
11211,0
11212,1
11213,0
11214,1
11215,0
11216,0
11217,0
11218,0
11219,1
11220,1
11221,1
11222,1
11223,0
11224,0
11225,0
11226,1
11227,0
11228,1
11229,1
11230,1
11231,1
11232,0
11233,0
11234,1
11235,1
11236,1
11237,1
11238,0
11239,0
11240,0
11241,0
11242,0
11243,0
11244,0
11245,0
11246,0
11247,0
11248,0
11249,1
11250,0
11251,1
11252,0
11253,1
11254,0
11255,0
11256,0
11257,0
11258,1
11259,0
11260,0
11261,1
11262,0
11263,0
11264,1
11265,1
11266,0
11267,0
11268,0
11269,0
11270,0
11271,0
11272,1
11273,0
11274,1
11275,0
11276,1
11277,1
11278,0
11279,0
11280,0
11281,1
11282,1
11283,0
11284,0
11285,0
11286,0
11287,0
11288,0
11289,0
11290,1
11291,1
11292,1
11293,0
11294,1
11295,0
11296,1
11297,1
11298,1
11299,0
11300,0
11301,1
11302,1
11303,1
11304,0
11305,1
11306,0
11307,0
11308,1
11309,1
11310,1
11311,1
11312,1
11313,1
11314,1
11315,1
11316,1
11317,1
11318,0
11319,1
11320,1
11321,0
11322,0
11323,0
11324,0
11325,0
11326,1
11327,1
11328,0
11329,1
11330,0
11331,1
11332,0
11333,1
11334,1
11335,1
11336,1
11337,1
11338,0
11339,0
11340,1
11341,1
11342,1
11343,1
11344,0
11345,0
11346,0
11347,1
11348,1
11349,1
11350,1
11351,1
11352,0
11353,1
11354,1
11355,1
11356,1
11357,1
11358,0
11359,1
11360,0
11361,1
11362,0
11363,1
11364,1
11365,1
11366,1
11367,1
11368,0
11369,0
11370,0
11371,1
11372,0
11373,0
11374,1
11375,0
11376,0
11377,1
11378,1
11379,0
11380,1
11381,0
11382,0
11383,1
11384,1
11385,1
11386,1
11387,0
11388,1
11389,0
11390,1
11391,1
11392,0
11393,0
11394,0
